timestamp,open,high,low,close,volume,close_time,quote_av,trades,tb_base_av,tb_quote_av,ignore
2020-08-26 12:55:00,5.45090000,5.45470000,5.38840000,5.40520000,73373.79000000,1598446799999,397128.84459800,563,31906.22000000,172583.87994900,0
2020-08-26 13:00:00,5.40520000,5.46960000,5.39660000,5.45980000,88675.63000000,1598447099999,481821.06737400,683,41914.87000000,227756.19147000,0
2020-08-26 13:05:00,5.45880000,5.54900000,5.45380000,5.51260000,150000.01000000,1598447399999,826094.71256000,1037,70789.57000000,389960.44188800,0
2020-08-26 13:10:00,5.51260000,5.55480000,5.50040000,5.52580000,112019.89000000,1598447699999,620226.87405300,922,52955.67000000,293119.86409700,0
2020-08-26 13:15:00,5.52580000,5.53500000,5.48640000,5.49500000,79284.56000000,1598447999999,436586.34699000,705,46017.33000000,253427.36359200,0
2020-08-26 13:20:00,5.49590000,5.51890000,5.48890000,5.49610000,79811.68000000,1598448299999,438916.82057200,657,47805.14000000,262863.37710000,0
2020-08-26 13:25:00,5.49610000,5.50150000,5.44820000,5.48500000,64952.44000000,1598448599999,355710.64075800,556,34790.08000000,190532.98793400,0
2020-08-26 13:30:00,5.48760000,5.54020000,5.47970000,5.54020000,94603.79000000,1598448899999,521000.72622200,991,69035.02000000,380168.85681500,0
2020-08-26 13:35:00,5.53970000,5.64000000,5.53970000,5.63550000,204180.16000000,1598449199999,1142362.37548900,1547,131442.49000000,735255.66053800,0
2020-08-26 13:40:00,5.63010000,5.63400000,5.58120000,5.59620000,119567.41000000,1598449499999,669721.68458900,1027,71674.22000000,401363.35381400,0
2020-08-26 13:45:00,5.60000000,5.60120000,5.55390000,5.55780000,99260.06000000,1598449799999,553347.42682600,674,38122.52000000,212592.24703600,0
2020-08-26 13:50:00,5.55930000,5.59210000,5.55710000,5.58400000,80308.25000000,1598450099999,447834.04625100,757,59773.98000000,333199.59474700,0
2020-08-26 13:55:00,5.58490000,5.59090000,5.53600000,5.57470000,71011.27000000,1598450399999,395087.65956400,614,42422.11000000,236162.69963000,0
2020-08-26 14:00:00,5.57470000,5.65750000,5.55550000,5.65080000,175096.20000000,1598450699999,980931.25317300,1489,119077.43000000,666979.89048700,0
2020-08-26 14:05:00,5.65070000,5.66660000,5.58270000,5.58810000,114408.65000000,1598450999999,643152.20065700,913,63071.29000000,354677.83292000,0
2020-08-26 14:10:00,5.59410000,5.64000000,5.58770000,5.62890000,104211.54000000,1598451299999,585627.64426500,765,74644.31000000,419464.05751600,0
2020-08-26 14:15:00,5.62890000,5.69170000,5.58500000,5.66330000,181822.63000000,1598451599999,1024411.09835700,1418,110680.11000000,623854.58081100,0
2020-08-26 14:20:00,5.66330000,5.88800000,5.66110000,5.83540000,624591.90000000,1598451899999,3628436.18398900,5456,374428.26000000,2175343.35279500,0
2020-08-26 14:25:00,5.83600000,5.90000000,5.83400000,5.86930000,312871.04000000,1598452199999,1838197.93058200,2322,176343.52000000,1036353.14028800,0
2020-08-26 14:30:00,5.86930000,6.00000000,5.85000000,5.90290000,581355.03000000,1598452499999,3448343.67631800,3101,443009.20000000,2631543.75401600,0
2020-08-26 14:35:00,5.90290000,5.95810000,5.89540000,5.95090000,250938.11000000,1598452799999,1486806.63848200,1723,141314.66000000,837714.34901300,0
2020-08-26 14:40:00,5.95090000,6.03990000,5.89930000,5.90020000,422939.29000000,1598453099999,2525373.89304600,2947,219428.39000000,1312157.83865300,0
2020-08-26 14:45:00,5.91000000,5.95420000,5.89010000,5.92350000,161147.36000000,1598453399999,954225.62587000,1215,76479.73000000,452708.06863300,0
2020-08-26 14:50:00,5.91650000,5.91650000,5.85360000,5.89990000,157271.28000000,1598453699999,926383.87483400,1271,72633.94000000,427722.54798300,0
2020-08-26 14:55:00,5.89990000,5.97240000,5.89440000,5.96250000,117476.16000000,1598453999999,697349.17525800,1024,80890.67000000,480268.42538100,0
2020-08-26 15:00:00,5.96340000,5.99000000,5.91000000,5.91120000,117243.79000000,1598454299999,696671.74316600,979,72361.71000000,430070.82690700,0
2020-08-26 15:05:00,5.91190000,5.93430000,5.90220000,5.92920000,102952.02000000,1598454599999,609608.32855900,833,68134.63000000,403524.29659500,0
2020-08-26 15:10:00,5.92920000,5.94690000,5.90820000,5.91900000,73259.76000000,1598454899999,433875.42776000,586,40410.62000000,239484.41767500,0
2020-08-26 15:15:00,5.91420000,6.05830000,5.90000000,6.05010000,279950.82000000,1598455199999,1671011.30949000,2598,186957.03000000,1117189.95335800,0
2020-08-26 15:20:00,6.05010000,6.15000000,6.05010000,6.13000000,404887.80000000,1598455499999,2469854.96412600,3399,217703.12000000,1328569.80071800,0
2020-08-26 15:25:00,6.13000000,6.15000000,5.95140000,6.09430000,394665.40000000,1598455799999,2406813.42895500,3491,202560.10000000,1236426.81429600,0
2020-08-26 15:30:00,6.09740000,6.10000000,6.05520000,6.07000000,183491.69000000,1598456099999,1116184.01720400,1734,110619.77000000,672973.88333600,0
2020-08-26 15:35:00,6.06470000,6.17600000,6.01890000,6.13520000,324816.98000000,1598456399999,1987516.85137500,3543,185688.25000000,1136328.21425700,0
2020-08-26 15:40:00,6.13520000,6.19800000,6.12880000,6.19780000,189957.69000000,1598456699999,1170611.39814100,1570,120081.70000000,740313.15142400,0
2020-08-26 15:45:00,6.19780000,6.30000000,6.17600000,6.28010000,334306.00000000,1598456999999,2084320.23664400,2716,202432.35000000,1261658.74524100,0
2020-08-26 15:50:00,6.28760000,6.28760000,6.16130000,6.19720000,333682.91000000,1598457299999,2073909.55611100,2883,147330.84000000,915232.02764900,0
2020-08-26 15:55:00,6.19710000,6.35000000,6.18000000,6.32850000,237393.01000000,1598457599999,1487429.93580200,2262,156453.86000000,980556.12069100,0
2020-08-26 16:00:00,6.32850000,6.42970000,6.20000000,6.22090000,793333.22000000,1598457899999,5013590.45153800,6162,451906.30000000,2860106.47387500,0
2020-08-26 16:05:00,6.22080000,6.25000000,6.14410000,6.19010000,410068.16000000,1598458199999,2537266.32405200,3643,177244.41000000,1098708.99457300,0
2020-08-26 16:10:00,6.19040000,6.24000000,6.16510000,6.18680000,164945.26000000,1598458499999,1023455.49492800,1249,73450.76000000,455928.49944800,0
2020-08-26 16:15:00,6.18850000,6.39990000,6.18720000,6.38000000,330081.31000000,1598458799999,2088288.31783400,3167,193560.82000000,1222475.49584900,0
2020-08-26 16:20:00,6.38000000,6.51520000,6.37000000,6.48510000,558149.41000000,1598459099999,3605259.31837700,5952,345808.93000000,2234162.87306200,0
2020-08-26 16:25:00,6.48510000,6.54000000,6.40800000,6.46710000,398227.33000000,1598459399999,2581839.51345200,3576,247626.27000000,1605950.43349700,0
2020-08-26 16:30:00,6.47660000,6.49000000,6.31730000,6.48990000,309263.98000000,1598459699999,1984024.44728700,2677,151760.01000000,974586.96832000,0
2020-08-26 16:35:00,6.48660000,6.49350000,6.40510000,6.41330000,141898.69000000,1598459999999,917078.32570800,1437,69283.98000000,447753.86074300,0
2020-08-26 16:40:00,6.40990000,6.57000000,6.40770000,6.48800000,355752.47000000,1598460299999,2317416.59799500,3059,203602.72000000,1326182.26150100,0
2020-08-26 16:45:00,6.48380000,6.53740000,6.44900000,6.45000000,190508.74000000,1598460599999,1234333.63650100,1852,83004.67000000,538196.33653200,0
2020-08-26 16:50:00,6.46520000,6.46520000,6.38710000,6.40970000,185540.51000000,1598460899999,1190909.40695300,2058,75861.25000000,486783.86689200,0
2020-08-26 16:55:00,6.40970000,6.44890000,6.39880000,6.40150000,129615.76000000,1598461199999,832401.74100300,1302,70804.54000000,454884.11364900,0
2020-08-26 17:00:00,6.40160000,6.40210000,6.29000000,6.31730000,218468.33000000,1598461499999,1382995.15813500,2054,79933.04000000,505977.33912500,0
2020-08-26 17:05:00,6.30830000,6.38930000,6.22220000,6.37890000,269662.36000000,1598461799999,1698353.02778300,2679,140242.39000000,884058.05288500,0
2020-08-26 17:10:00,6.37890000,6.43070000,6.30530000,6.37610000,162826.81000000,1598462099999,1039830.41229500,1484,91161.92000000,582378.42431500,0
2020-08-26 17:15:00,6.36860000,6.42900000,6.30000000,6.40900000,167368.29000000,1598462399999,1062500.28838500,1917,107697.78000000,684332.27477900,0
2020-08-26 17:20:00,6.40900000,6.47260000,6.40030000,6.41500000,171059.46000000,1598462699999,1101608.08076300,1627,101510.92000000,653896.69409500,0
2020-08-26 17:25:00,6.41040000,6.44860000,6.36060000,6.38350000,137240.88000000,1598462999999,879538.83285700,1146,78877.65000000,505545.71836100,0
2020-08-26 17:30:00,6.38350000,6.39450000,6.28200000,6.32090000,165619.87000000,1598463299999,1049245.93500300,1403,87772.56000000,556013.05366800,0
2020-08-26 17:35:00,6.31760000,6.36050000,6.28510000,6.35330000,187800.25000000,1598463599999,1186618.66436900,1568,125792.59000000,794665.87691700,0
2020-08-26 17:40:00,6.35620000,6.35950000,6.30000000,6.31120000,97824.89000000,1598463899999,619809.91100400,892,58831.62000000,372887.01180800,0
2020-08-26 17:45:00,6.31530000,6.34300000,6.31200000,6.33020000,98706.56000000,1598464199999,624222.17722200,821,45282.56000000,286392.73428100,0
2020-08-26 17:50:00,6.32280000,6.38990000,6.31000000,6.36990000,115865.10000000,1598464499999,736026.59401900,1123,65408.83000000,415507.10983400,0
2020-08-26 17:55:00,6.36890000,6.38620000,6.33000000,6.33000000,87946.69000000,1598464799999,559236.47347400,764,55556.12000000,353418.04006300,0
2020-08-26 18:00:00,6.32850000,6.38930000,6.32790000,6.33730000,79652.87000000,1598465099999,506616.62264800,692,51926.95000000,330282.75362900,0
2020-08-26 18:05:00,6.34230000,6.36100000,6.28000000,6.28000000,156551.50000000,1598465399999,988366.58143200,1216,53090.09000000,335780.40599300,0
2020-08-26 18:10:00,6.28000000,6.33700000,6.23000000,6.29090000,108267.22000000,1598465699999,680097.83187400,1065,51509.66000000,324135.77993300,0
2020-08-26 18:15:00,6.29150000,6.29420000,6.22770000,6.22840000,114612.33000000,1598465999999,716539.08916100,947,57473.28000000,359453.40853000,0
2020-08-26 18:20:00,6.22840000,6.23660000,6.18200000,6.20470000,144444.06000000,1598466299999,896575.30167500,1310,68899.32000000,427746.34734200,0
2020-08-26 18:25:00,6.20470000,6.29700000,6.20440000,6.23590000,126257.43000000,1598466599999,788930.59917300,1067,86642.17000000,541274.88591100,0
2020-08-26 18:30:00,6.23590000,6.34370000,6.23480000,6.33790000,106697.34000000,1598466899999,670736.84088300,1085,72875.01000000,458146.14833200,0
2020-08-26 18:35:00,6.33780000,6.37000000,6.31750000,6.34430000,78357.06000000,1598467199999,496868.82934300,816,50090.05000000,317634.16581700,0
2020-08-26 18:40:00,6.34430000,6.40000000,6.28910000,6.39610000,140337.70000000,1598467499999,892969.01382400,1161,87160.06000000,554775.14932000,0
2020-08-26 18:45:00,6.39610000,6.39700000,6.35220000,6.37370000,88769.34000000,1598467799999,567032.13439100,772,37571.80000000,239937.59336400,0
2020-08-26 18:50:00,6.36070000,6.39030000,6.34280000,6.34650000,66110.82000000,1598468099999,420802.19072000,642,44983.61000000,286338.16007200,0
2020-08-26 18:55:00,6.34650000,6.37000000,6.30540000,6.30610000,57582.56000000,1598468399999,365057.59533000,573,31823.08000000,201829.29108100,0
2020-08-26 19:00:00,6.30610000,6.37370000,6.28010000,6.35950000,85048.17000000,1598468699999,537949.69071400,942,64029.74000000,405155.50051900,0
2020-08-26 19:05:00,6.35950000,6.40000000,6.35890000,6.36550000,93266.87000000,1598468999999,595132.14261800,783,75320.23000000,480628.13935100,0
2020-08-26 19:10:00,6.36480000,6.37930000,6.32570000,6.33440000,68101.27000000,1598469299999,432537.39518300,626,48716.64000000,309454.46709700,0
2020-08-26 19:15:00,6.33940000,6.37730000,6.33680000,6.34840000,50960.41000000,1598469599999,323443.23648700,536,37049.32000000,235153.02937500,0
2020-08-26 19:20:00,6.34840000,6.35970000,6.33460000,6.34360000,50224.67000000,1598469899999,318598.57765600,547,39809.76000000,252574.28166900,0
2020-08-26 19:25:00,6.34350000,6.34790000,6.33110000,6.33200000,32396.11000000,1598470199999,205388.29955600,402,25801.89000000,163603.22266200,0
2020-08-26 19:30:00,6.33140000,6.33500000,6.23780000,6.25000000,108465.77000000,1598470499999,682433.81153400,1195,62347.90000000,392558.97699200,0
2020-08-26 19:35:00,6.24600000,6.29100000,6.23010000,6.28490000,107047.12000000,1598470799999,669662.08441900,1056,70430.24000000,440646.01915700,0
2020-08-26 19:40:00,6.28490000,6.28490000,6.23000000,6.23510000,56459.22000000,1598471099999,353414.99394500,616,30355.26000000,190057.90744700,0
2020-08-26 19:45:00,6.23510000,6.23790000,6.20610000,6.21180000,76178.45000000,1598471399999,473693.66175600,678,44196.31000000,274815.98471400,0
2020-08-26 19:50:00,6.21220000,6.26200000,6.20590000,6.24580000,78921.81000000,1598471699999,491938.29774400,930,64635.16000000,402817.31627300,0
2020-08-26 19:55:00,6.24580000,6.30000000,6.22590000,6.28860000,113846.19000000,1598471999999,713942.26028000,1181,86845.76000000,544803.49798700,0
2020-08-26 20:00:00,6.28860000,6.30000000,6.27380000,6.29440000,58000.31000000,1598472299999,364570.32867500,623,38544.27000000,242322.24956400,0
2020-08-26 20:05:00,6.28630000,6.30030000,6.27580000,6.30030000,57140.61000000,1598472599999,359312.53262700,510,45590.60000000,286696.45766000,0
2020-08-26 20:10:00,6.30030000,6.41300000,6.29050000,6.38200000,251477.57000000,1598472899999,1600531.79059100,2262,184470.46000000,1173806.26041000,0
2020-08-26 20:15:00,6.38200000,6.41830000,6.32530000,6.33600000,114459.23000000,1598473199999,728470.22960000,1273,72579.22000000,462014.61322500,0
2020-08-26 20:20:00,6.33480000,6.39000000,6.33020000,6.37170000,75604.43000000,1598473499999,480973.26313400,815,64816.93000000,412390.02201800,0
2020-08-26 20:25:00,6.37310000,6.38380000,6.34990000,6.36850000,53764.83000000,1598473799999,342382.20295600,599,37522.23000000,238944.61857600,0
2020-08-26 20:30:00,6.36950000,6.37810000,6.28910000,6.30390000,84281.66000000,1598474099999,534059.93455500,815,39943.60000000,253303.19567900,0
2020-08-26 20:35:00,6.30390000,6.30990000,6.24620000,6.24980000,83112.33000000,1598474399999,522398.97244800,890,50664.59000000,318571.09982100,0
2020-08-26 20:40:00,6.24980000,6.34500000,6.24010000,6.25130000,105363.46000000,1598474699999,659316.84579100,985,69605.05000000,435741.83676800,0
2020-08-26 20:45:00,6.25340000,6.32900000,6.22200000,6.23630000,128662.17000000,1598474999999,805960.83411800,1223,74012.25000000,463570.94914000,0
2020-08-26 20:50:00,6.23630000,6.27790000,6.19000000,6.22410000,117268.79000000,1598475299999,729786.77622100,1432,63886.32000000,398045.49265100,0
2020-08-26 20:55:00,6.22400000,6.26970000,6.21410000,6.25650000,91323.16000000,1598475599999,570050.21400000,711,40476.87000000,252621.60737700,0
2020-08-26 21:00:00,6.25080000,6.34000000,6.24010000,6.24010000,87109.29000000,1598475899999,545893.85616900,903,65007.60000000,407560.08798700,0
2020-08-26 21:05:00,6.24010000,6.25150000,6.21850000,6.21990000,59909.67000000,1598476199999,373813.10942300,567,30674.03000000,191403.02570200,0
2020-08-26 21:10:00,6.21990000,6.22160000,5.96660000,6.06260000,874543.09000000,1598476499999,5302540.93080100,5986,525416.09000000,3182012.90223100,0
2020-08-26 21:15:00,6.06800000,6.15000000,6.05290000,6.10000000,189929.23000000,1598476799999,1159250.14575400,1870,118921.78000000,726133.94374400,0
2020-08-26 21:20:00,6.09990000,6.15000000,6.00000000,6.02260000,134649.83000000,1598477099999,816529.47601500,1503,56497.65000000,343309.09924100,0
2020-08-26 21:25:00,6.03300000,6.10000000,5.92700000,5.92760000,168679.28000000,1598477399999,1012336.46204100,1733,77018.21000000,463158.67645400,0
2020-08-26 21:30:00,5.92700000,6.06040000,5.90000000,5.98320000,235800.12000000,1598477699999,1407297.48891200,2228,133705.17000000,798661.63693300,0
2020-08-26 21:35:00,5.98440000,6.09420000,5.96700000,6.07400000,139727.74000000,1598477999999,842711.48554000,1191,103471.93000000,623995.47636200,0
2020-08-26 21:40:00,6.07390000,6.07440000,5.98900000,5.99840000,139182.78000000,1598478299999,838636.39252100,980,77175.35000000,464516.01955400,0
2020-08-26 21:45:00,6.00490000,6.02000000,5.96000000,5.98880000,85123.47000000,1598478599999,510024.46681900,776,54235.40000000,325165.71485500,0
2020-08-26 21:50:00,5.98000000,6.07560000,5.97470000,6.02100000,103113.41000000,1598478899999,620668.91523200,937,69587.30000000,418737.41859900,0
2020-08-26 21:55:00,6.03850000,6.11490000,6.02280000,6.10620000,82275.16000000,1598479199999,500194.68655500,862,68396.81000000,415813.78124200,0
2020-08-26 22:00:00,6.10620000,6.24140000,6.10510000,6.19330000,206878.06000000,1598479499999,1273473.27395000,1722,134684.06000000,828975.97725800,0
2020-08-26 22:05:00,6.19330000,6.26270000,6.16950000,6.18290000,111277.67000000,1598479799999,691580.98916600,1092,64509.10000000,401184.48375600,0
2020-08-26 22:10:00,6.17420000,6.21880000,6.15100000,6.16510000,91813.68000000,1598480099999,567317.84426800,857,52386.68000000,323711.62754500,0
2020-08-26 22:15:00,6.16510000,6.17050000,6.01090000,6.06080000,111878.38000000,1598480399999,682018.68322200,1201,59445.69000000,362169.09065900,0
2020-08-26 22:20:00,6.06070000,6.10900000,6.01080000,6.07090000,71948.37000000,1598480699999,436485.42434700,692,43548.11000000,264350.05307600,0
2020-08-26 22:25:00,6.07030000,6.10000000,6.05000000,6.08000000,109844.89000000,1598480999999,666743.78655800,864,77775.12000000,472013.16228100,0
2020-08-26 22:30:00,6.06910000,6.08770000,6.02000000,6.03190000,99138.21000000,1598481299999,598945.90930500,937,65271.90000000,394400.97713400,0
2020-08-26 22:35:00,6.03140000,6.03140000,5.91000000,5.95670000,138334.32000000,1598481599999,826431.68668600,1135,53433.55000000,319655.84848500,0
2020-08-26 22:40:00,5.96990000,5.97400000,5.92410000,5.95390000,85537.83000000,1598481899999,508596.60411100,863,61434.34000000,365306.19947300,0
2020-08-26 22:45:00,5.95390000,6.00000000,5.95060000,5.98690000,86624.09000000,1598482199999,517271.61990900,815,59837.04000000,357393.77172900,0
2020-08-26 22:50:00,5.98690000,5.99240000,5.88130000,5.88860000,105951.47000000,1598482499999,629061.93318900,895,42593.62000000,253301.75494300,0
2020-08-26 22:55:00,5.88530000,5.93940000,5.81000000,5.81010000,201575.92000000,1598482799999,1182614.50917400,1700,82301.94000000,483690.04023900,0
2020-08-26 23:00:00,5.81000000,5.92000000,5.80220000,5.92000000,154792.83000000,1598483099999,908559.96308600,1291,109535.53000000,643279.28451100,0
2020-08-26 23:05:00,5.91990000,6.01160000,5.91990000,5.97850000,166574.32000000,1598483399999,992927.39540000,1329,100517.77000000,598960.71171000,0
2020-08-26 23:10:00,5.97850000,6.10000000,5.97150000,5.98440000,161717.24000000,1598483699999,972110.38747100,1366,109987.70000000,661665.59850400,0
2020-08-26 23:15:00,5.98910000,6.20090000,5.97130000,6.13370000,261609.30000000,1598483999999,1599512.85078300,2006,143914.98000000,876341.06980300,0
2020-08-26 23:20:00,6.13370000,6.14940000,6.03000000,6.06910000,115655.79000000,1598484299999,703644.52344600,998,64656.51000000,393077.41505000,0
2020-08-26 23:25:00,6.06910000,6.09490000,6.05120000,6.06520000,71686.33000000,1598484599999,435161.62662800,643,47244.32000000,286836.79004800,0
2020-08-26 23:30:00,6.05890000,6.16690000,6.05890000,6.10230000,108517.55000000,1598484899999,664600.51573100,1028,73552.61000000,450146.06708100,0
2020-08-26 23:35:00,6.10270000,6.13100000,6.07680000,6.11880000,64487.00000000,1598485199999,393931.92774100,573,45595.86000000,278493.35273100,0
2020-08-26 23:40:00,6.10390000,6.12650000,6.03000000,6.03090000,61632.59000000,1598485499999,374088.63601400,642,35550.83000000,215945.29300100,0
2020-08-26 23:45:00,6.03040000,6.12400000,6.03010000,6.10170000,84770.18000000,1598485799999,515789.21850400,691,57168.84000000,347917.74870100,0
2020-08-26 23:50:00,6.10170000,6.10750000,6.07410000,6.07890000,47953.96000000,1598486099999,292055.56956600,492,33392.66000000,203387.78724400,0
2020-08-26 23:55:00,6.08410000,6.08410000,6.04240000,6.07080000,72430.01000000,1598486399999,439203.58813700,507,44577.47000000,270282.85560900,0
2020-08-27 00:00:00,6.07080000,6.14420000,6.07080000,6.10000000,112402.02000000,1598486699999,686862.26220000,1005,78995.33000000,482537.10906400,0
2020-08-27 00:05:00,6.09510000,6.11330000,6.08600000,6.09020000,70520.28000000,1598486999999,429993.95067500,622,45915.76000000,279972.04805300,0
2020-08-27 00:10:00,6.09350000,6.12440000,6.08600000,6.09340000,61105.13000000,1598487299999,372935.54276200,592,41716.16000000,254648.26924300,0
2020-08-27 00:15:00,6.09290000,6.10000000,6.09000000,6.09690000,64664.74000000,1598487599999,394087.22665000,383,38173.63000000,232653.96517800,0
2020-08-27 00:20:00,6.09690000,6.16840000,6.09630000,6.14580000,132827.21000000,1598487899999,814821.64787900,1178,86963.03000000,533174.85250300,0
2020-08-27 00:25:00,6.14580000,6.17950000,6.12710000,6.17950000,82748.18000000,1598488199999,508466.58288900,728,59288.96000000,364361.55143100,0
2020-08-27 00:30:00,6.18000000,6.28220000,6.16850000,6.23150000,210580.30000000,1598488499999,1311067.72931800,1725,125403.25000000,780934.89980100,0
2020-08-27 00:35:00,6.23630000,6.29020000,6.20920000,6.21200000,141506.42000000,1598488799999,885012.45676300,1124,97231.30000000,608202.63249700,0
2020-08-27 00:40:00,6.22240000,6.22680000,6.13220000,6.15870000,135703.48000000,1598489099999,838236.86237100,1149,100112.55000000,618383.01250300,0
2020-08-27 00:45:00,6.16020000,6.16130000,6.10500000,6.12500000,103451.92000000,1598489399999,633815.30238500,879,57720.67000000,353279.15886100,0
2020-08-27 00:50:00,6.12500000,6.15300000,6.12500000,6.15070000,34375.31000000,1598489699999,211162.94665000,387,24861.17000000,152700.84141400,0
2020-08-27 00:55:00,6.15200000,6.16000000,6.14110000,6.14310000,33409.58000000,1598489999999,205486.51026800,303,19013.73000000,117010.98577600,0
2020-08-27 01:00:00,6.14320000,6.18950000,6.14310000,6.18850000,76456.89000000,1598490299999,471042.70091900,596,63765.72000000,392830.02369300,0
2020-08-27 01:05:00,6.18950000,6.25370000,6.18950000,6.25000000,87412.47000000,1598490599999,543645.88502200,825,52218.41000000,324848.86452500,0
2020-08-27 01:10:00,6.25000000,6.25000000,6.21140000,6.24370000,67361.18000000,1598490899999,420008.83759100,493,25248.50000000,157501.58051500,0
2020-08-27 01:15:00,6.24380000,6.29110000,6.24380000,6.26960000,96667.50000000,1598491199999,606837.66462400,676,67383.69000000,422989.32369300,0
2020-08-27 01:20:00,6.26960000,6.32870000,6.26480000,6.29000000,97623.16000000,1598491499999,615562.56888400,979,44502.24000000,280637.38403600,0
2020-08-27 01:25:00,6.29550000,6.29960000,6.20520000,6.27620000,82680.63000000,1598491799999,517169.69222900,1043,37798.72000000,236729.02999800,0
2020-08-27 01:30:00,6.28590000,6.35580000,6.27620000,6.35580000,74412.88000000,1598492099999,469891.86078100,806,34549.95000000,218354.93548500,0
2020-08-27 01:35:00,6.35640000,6.36360000,6.28070000,6.33370000,74192.46000000,1598492399999,468658.59556000,722,43367.76000000,273788.83007500,0
2020-08-27 01:40:00,6.33370000,6.41990000,6.33170000,6.37790000,109714.36000000,1598492699999,699706.42039800,1045,66252.54000000,422439.62180500,0
2020-08-27 01:45:00,6.37770000,6.42000000,6.28450000,6.34910000,145857.56000000,1598492999999,927251.16414700,1218,76857.25000000,489362.58323200,0
2020-08-27 01:50:00,6.35560000,6.37520000,6.34670000,6.34670000,57219.45000000,1598493299999,363835.06055300,552,25487.20000000,162090.66873700,0
2020-08-27 01:55:00,6.35960000,6.36980000,6.28070000,6.29870000,67961.12000000,1598493599999,431527.90414300,620,29906.53000000,190117.37391000,0
2020-08-27 02:00:00,6.28160000,6.29250000,6.22010000,6.26800000,92396.55000000,1598493899999,577562.46608700,849,42044.06000000,262870.85450900,0
2020-08-27 02:05:00,6.26030000,6.26360000,6.17660000,6.17690000,81023.07000000,1598494199999,504231.48945800,652,25771.82000000,160335.58759600,0
2020-08-27 02:10:00,6.18450000,6.22040000,6.15440000,6.15990000,98714.70000000,1598494499999,610482.59467900,924,36059.27000000,223085.10033500,0
2020-08-27 02:15:00,6.15990000,6.24710000,6.14010000,6.23450000,81139.74000000,1598494799999,502468.91519800,764,48455.63000000,300036.88613900,0
2020-08-27 02:20:00,6.23460000,6.23460000,6.17270000,6.20010000,29396.40000000,1598495099999,182515.87240900,351,17586.31000000,109198.05637400,0
2020-08-27 02:25:00,6.20000000,6.23990000,6.19520000,6.23460000,26461.10000000,1598495399999,164664.65776300,307,18368.03000000,114331.75927800,0
2020-08-27 02:30:00,6.23990000,6.29860000,6.21200000,6.24290000,66158.90000000,1598495699999,414294.17266700,786,30030.91000000,188127.36253000,0
2020-08-27 02:35:00,6.24860000,6.26070000,6.20800000,6.23020000,42868.43000000,1598495999999,267508.32188900,422,21009.70000000,131221.95873600,0
2020-08-27 02:40:00,6.22170000,6.22780000,6.20770000,6.20770000,20517.98000000,1598496299999,127568.38045400,178,9874.22000000,61405.97477300,0
2020-08-27 02:45:00,6.20780000,6.21210000,6.10500000,6.12120000,129625.31000000,1598496599999,797174.91673600,1009,47607.03000000,292787.62279200,0
2020-08-27 02:50:00,6.12110000,6.18560000,6.07780000,6.09830000,312528.60000000,1598496899999,1913175.59529800,2368,183356.33000000,1122152.70796900,0
2020-08-27 02:55:00,6.09790000,6.11830000,5.99200000,6.09800000,292129.31000000,1598497199999,1770079.49505500,2366,162062.44000000,982384.40195200,0
2020-08-27 03:00:00,6.09800000,6.18300000,6.07520000,6.13690000,95461.34000000,1598497499999,584709.25719100,889,58838.55000000,360246.58164300,0
2020-08-27 03:05:00,6.13690000,6.17820000,6.11030000,6.17290000,33111.61000000,1598497799999,203463.92397200,388,23073.79000000,141874.82490800,0
2020-08-27 03:10:00,6.17330000,6.22720000,6.16080000,6.20380000,61271.00000000,1598498099999,379701.51108400,620,38039.97000000,235784.13831400,0
2020-08-27 03:15:00,6.20150000,6.20630000,6.13170000,6.17060000,63748.98000000,1598498399999,393924.69208700,516,25201.47000000,155792.27513800,0
2020-08-27 03:20:00,6.16890000,6.20490000,6.16560000,6.18900000,40102.93000000,1598498699999,248233.72674600,383,26478.40000000,163972.03641400,0
2020-08-27 03:25:00,6.18110000,6.21100000,6.16130000,6.21080000,28601.56000000,1598498999999,177020.65909600,328,18060.29000000,111862.44746500,0
2020-08-27 03:30:00,6.21330000,6.21860000,6.17000000,6.17000000,66336.76000000,1598499299999,411020.83766900,448,29998.62000000,185852.36044000,0
2020-08-27 03:35:00,6.17210000,6.19280000,6.15000000,6.18960000,59607.75000000,1598499599999,367478.21467300,378,35076.20000000,216231.31745300,0
2020-08-27 03:40:00,6.18850000,6.20000000,6.17440000,6.17970000,40862.75000000,1598499899999,252761.55922200,297,26634.14000000,164786.36314600,0
2020-08-27 03:45:00,6.17970000,6.23650000,6.17930000,6.20660000,43010.82000000,1598500199999,266805.78640100,388,30145.66000000,186995.88192600,0
2020-08-27 03:50:00,6.21270000,6.25800000,6.20530000,6.25250000,71608.78000000,1598500499999,446824.14536000,642,37249.63000000,232409.65334400,0
2020-08-27 03:55:00,6.25240000,6.26250000,6.22130000,6.24980000,45161.13000000,1598500799999,282175.72914500,418,20479.20000000,128053.48001200,0
2020-08-27 04:00:00,6.24400000,6.25000000,6.21120000,6.24960000,30349.49000000,1598501099999,189112.11180900,329,16759.68000000,104460.12720600,0
2020-08-27 04:05:00,6.24970000,6.33920000,6.23640000,6.33920000,70727.68000000,1598501399999,444779.16234900,864,44184.33000000,277822.10419300,0
2020-08-27 04:10:00,6.33730000,6.36000000,6.26160000,6.26790000,102987.35000000,1598501699999,650612.48301100,973,57135.14000000,360650.91223400,0
